,market,funding_total_usd,region,city,funding_rounds,Founding_year,first_funding_year,last_funding_year,first_funding_gap,last_funding_gap,first_last_funding_gap,success
31186,210,10000000.0,5,59,1,1989.0,2005.0,2005,16.0,16.0,0.0,1
31188,102,17000000.0,104,449,3,2010.0,2012.0,2014,2.0,4.0,2.0,0
31201,309,8100000.0,30,44,4,0.0,2010.0,2011,0.0,0.0,1.0,0
31207,361,4100000.0,131,569,2,2006.0,2006.0,2008,0.0,2.0,2.0,1
31209,301,0.0,131,569,1,2010.0,2011.0,2011,1.0,1.0,0.0,1
31245,115,8175324.0,39,178,4,1996.0,2005.0,2011,9.0,15.0,6.0,1
31249,210,100000000.0,131,624,1,1992.0,2008.0,2008,16.0,16.0,0.0,1
31271,131,5000000.0,131,580,1,0.0,2009.0,2009,0.0,0.0,0.0,1
31277,350,11000000.0,104,449,2,2004.0,2006.0,2007,2.0,3.0,1.0,1
31287,210,1210000.0,104,449,2,0.0,2011.0,2011,0.0,0.0,0.0,0
31293,115,10000000.0,17,236,1,1999.0,2005.0,2005,6.0,6.0,0.0,1
31314,115,9500000.0,131,580,1,2002.0,2005.0,2005,3.0,3.0,0.0,0
31319,18,21750000.0,104,449,2,2005.0,2006.0,2008,1.0,3.0,2.0,1
31323,49,2700000.0,104,449,1,2007.0,2010.0,2010,3.0,3.0,0.0,1
31339,12,8000000.0,140,593,2,2010.0,2012.0,2013,2.0,3.0,1.0,1
31345,1,2400000.0,140,319,2,2011.0,2011.0,2013,0.0,2.0,2.0,1
31359,8,84491709.0,131,101,6,2007.0,2007.0,2012,0.0,5.0,5.0,1
31362,146,44000000.0,131,624,1,1999.0,2007.0,2007,8.0,8.0,0.0,0
31387,301,0.0,131,432,1,0.0,2007.0,2007,0.0,0.0,0.0,1
31395,8,320000.0,116,493,2,2012.0,2012.0,2013,0.0,1.0,1.0,0
31399,115,11370000.0,131,166,1,2005.0,2008.0,2008,3.0,3.0,0.0,1
31404,210,35000000.0,88,438,2,0.0,2005.0,2008,0.0,0.0,3.0,1
31406,80,30234350.0,159,278,3,2000.0,2006.0,2010,6.0,10.0,4.0,1
31424,240,90000.0,78,396,1,2008.0,2008.0,2008,0.0,0.0,0.0,0
31427,115,6294996.0,131,624,2,2007.0,2009.0,2010,2.0,3.0,1.0,1
31463,9,7000000.0,131,398,2,2011.0,2011.0,2011,0.0,0.0,0.0,1
31470,79,900000.0,131,569,1,2008.0,2012.0,2012,4.0,4.0,0.0,1
31471,309,3000000.0,131,486,1,2010.0,2010.0,2010,0.0,0.0,0.0,1
31479,202,0.0,131,427,1,1996.0,2009.0,2009,13.0,13.0,0.0,1
31496,79,5000000.0,131,665,1,2011.0,2012.0,2012,1.0,1.0,0.0,0
31502,115,11500000.0,104,449,1,1996.0,2002.0,2002,6.0,6.0,0.0,1
31512,171,8200000.0,131,569,2,2012.0,2012.0,2013,0.0,1.0,1.0,1
31515,126,8350000.0,53,4,3,2003.0,2005.0,2009,2.0,6.0,4.0,1
31527,29,2500000.0,132,684,1,0.0,2010.0,2010,0.0,0.0,0.0,1
31528,79,1500000.0,68,307,1,2011.0,2012.0,2012,1.0,1.0,0.0,0
31529,39,550000.0,104,449,2,0.0,2008.0,2009,0.0,0.0,1.0,0
31534,115,14907283.0,6,299,3,0.0,2010.0,2012,0.0,0.0,2.0,1
31553,205,52433800.0,140,319,2,0.0,2009.0,2010,0.0,0.0,1.0,1
31555,29,24400000.0,131,569,5,2008.0,2008.0,2013,0.0,5.0,5.0,0
31571,251,86708653.0,17,666,9,1996.0,2000.0,2012,4.0,16.0,12.0,1
31596,246,600000.0,17,701,1,2005.0,2007.0,2007,2.0,2.0,0.0,0
31597,246,35000.0,140,593,1,2013.0,2014.0,2014,1.0,1.0,0.0,0
31599,47,6000000.0,131,466,1,0.0,2008.0,2008,0.0,0.0,0.0,0
31605,309,2200000.0,159,621,2,2003.0,2003.0,2005,0.0,2.0,2.0,0
31622,301,1310000.0,6,299,3,2009.0,2009.0,2012,0.0,3.0,3.0,1
31642,128,50000.0,104,449,1,2009.0,2009.0,2009,0.0,0.0,0.0,0
31643,210,5000000.0,131,569,1,0.0,2008.0,2008,0.0,0.0,0.0,1
31647,102,660000.0,17,74,1,2012.0,2012.0,2012,0.0,0.0,0.0,0
31648,241,197000000.0,131,570,5,1998.0,1999.0,2001,1.0,3.0,2.0,1
31649,137,200000.0,116,41,2,2007.0,2008.0,2009,1.0,2.0,1.0,0
31659,88,33386478.0,140,593,8,1999.0,2004.0,2011,5.0,12.0,7.0,1
31670,102,7750000.0,131,486,3,2009.0,2009.0,2010,0.0,1.0,1.0,1
31681,309,0.0,118,594,1,1990.0,2014.0,2014,24.0,24.0,0.0,0
31684,146,0.0,88,339,1,0.0,2011.0,2011,0.0,0.0,0.0,0
31705,363,3500000.0,28,127,1,2000.0,2006.0,2006,6.0,6.0,0.0,1
31710,146,29000000.0,131,486,2,0.0,2006.0,2008,0.0,0.0,2.0,1
31716,309,22000000.0,131,530,2,2005.0,2005.0,2006,0.0,1.0,1.0,1
31717,301,4200000.0,131,569,2,2005.0,2006.0,2008,1.0,3.0,2.0,1
31723,224,325000.0,104,449,2,2009.0,2010.0,2011,1.0,2.0,1.0,0
31725,148,232000100.0,131,530,6,2006.0,2008.0,2013,2.0,7.0,5.0,1
31748,210,5576096.0,104,449,3,2007.0,2008.0,2011,1.0,4.0,3.0,0
31751,210,0.0,17,74,1,2010.0,2010.0,2010,0.0,0.0,0.0,1
31767,1,29915001.0,104,449,7,2006.0,2006.0,2012,0.0,6.0,6.0,1
31773,117,10000000.0,131,486,2,0.0,2005.0,2005,0.0,0.0,0.0,1
31781,137,5000000.0,131,432,1,2004.0,2005.0,2005,1.0,1.0,0.0,0
31782,307,2800000.0,131,569,1,2006.0,2010.0,2010,4.0,4.0,0.0,0
31798,277,22400000.0,140,593,3,2005.0,2006.0,2008,1.0,3.0,2.0,1
31825,50,1020000.0,105,424,1,2007.0,2008.0,2008,1.0,1.0,0.0,0
31849,76,2500000.0,104,449,1,2008.0,2009.0,2009,1.0,1.0,0.0,0
31856,102,25000.0,135,561,1,2010.0,2010.0,2010,0.0,0.0,0.0,0
31857,309,0.0,104,449,1,2008.0,2008.0,2008,0.0,0.0,0.0,0
31859,309,0.0,11,38,1,2000.0,2008.0,2008,8.0,8.0,0.0,1
31861,309,22500000.0,17,666,1,1997.0,2007.0,2007,10.0,10.0,0.0,1
31862,309,17000000.0,17,236,1,1995.0,2007.0,2007,12.0,12.0,0.0,1
31864,309,4500000.0,30,29,1,2000.0,2006.0,2006,6.0,6.0,0.0,1
31872,309,175000.0,105,527,1,0.0,2009.0,2009,0.0,0.0,0.0,1
31876,309,10000000.0,17,666,1,2001.0,2005.0,2005,4.0,4.0,0.0,1
31892,166,7500000.0,56,264,2,2004.0,2010.0,2013,6.0,9.0,3.0,1
31893,286,250000.0,104,449,1,2010.0,2009.0,2009,-1.0,-1.0,0.0,1
31902,1,1100000.0,131,569,1,0.0,2012.0,2012,0.0,0.0,0.0,1
31907,176,30600000.0,79,489,3,2007.0,2008.0,2011,1.0,4.0,3.0,1
31922,283,3000000.0,17,99,1,2009.0,2010.0,2010,1.0,1.0,0.0,1
31929,309,1060000.0,13,43,1,0.0,2005.0,2005,0.0,0.0,0.0,1
31942,301,14000.0,122,517,1,0.0,2010.0,2010,0.0,0.0,0.0,0
31958,266,9000000.0,17,666,3,2005.0,2004.0,2007,-1.0,2.0,3.0,0
31970,286,4700000.0,104,449,2,2000.0,2006.0,2008,6.0,8.0,2.0,1
31998,309,24292230.0,148,628,4,2002.0,2005.0,2010,3.0,8.0,5.0,1
32000,278,63000000.0,104,449,1,1996.0,2005.0,2005,9.0,9.0,0.0,1
32003,29,44530000.0,17,99,3,0.0,2005.0,2009,0.0,0.0,4.0,0
32028,47,39999987.0,105,609,1,2006.0,2010.0,2010,4.0,4.0,0.0,0
32055,309,51277712.0,131,398,4,1996.0,2005.0,2010,9.0,14.0,5.0,1
32056,286,8500000.0,17,453,1,1997.0,2007.0,2007,10.0,10.0,0.0,1
32061,249,5000000.0,105,516,4,0.0,2005.0,2007,0.0,0.0,2.0,0
32073,29,7630000.0,105,163,1,1993.0,2005.0,2005,12.0,12.0,0.0,1
32082,79,25000000.0,105,516,1,2008.0,2007.0,2007,-1.0,-1.0,0.0,0
32109,115,4000000.0,116,493,3,2005.0,2011.0,2013,6.0,8.0,2.0,1
32110,249,3500000.0,79,61,2,2012.0,2012.0,2013,0.0,1.0,1.0,1
32114,29,60955935.0,137,567,2,0.0,2007.0,2010,0.0,0.0,3.0,0
32121,227,500000.0,131,398,1,0.0,2009.0,2009,0.0,0.0,0.0,1
32151,309,20300000.0,131,413,1,1979.0,2010.0,2010,31.0,31.0,0.0,1
32161,210,1000000.0,131,530,1,2009.0,2010.0,2010,1.0,1.0,0.0,0
32180,79,31186432.0,38,177,9,2003.0,2005.0,2014,2.0,11.0,9.0,1
32193,146,2080000.0,64,280,1,0.0,2012.0,2012,0.0,0.0,0.0,0
32203,29,80500000.0,137,107,2,1997.0,2006.0,2009,9.0,12.0,3.0,0
32215,309,10000000.0,11,38,2,2007.0,2007.0,2008,0.0,1.0,1.0,1
32218,363,3000000.0,131,580,1,2003.0,2009.0,2009,6.0,6.0,0.0,0
32219,309,2000000.0,95,312,1,2013.0,2013.0,2013,0.0,0.0,0.0,0
32240,115,9400000.0,140,593,1,2003.0,2006.0,2006,3.0,3.0,0.0,1
32246,20,250000.0,3,8,1,2011.0,2011.0,2011,0.0,0.0,0.0,0
32256,250,3200000.0,131,569,1,2008.0,2008.0,2008,0.0,0.0,0.0,1
32261,79,12100000.0,131,573,2,2005.0,2006.0,2008,1.0,3.0,2.0,0
32268,7,40000.0,11,38,1,2011.0,2011.0,2011,0.0,0.0,0.0,0
32273,126,1000000.0,104,449,2,2012.0,2012.0,2012,0.0,0.0,0.0,1
32274,202,13000.0,116,493,1,2012.0,2012.0,2012,0.0,0.0,0.0,0
32277,137,100000.0,6,566,1,2007.0,2007.0,2007,0.0,0.0,0.0,0
32278,137,15000000.0,131,432,4,0.0,2005.0,2007,0.0,0.0,2.0,1
32282,115,1400000.0,131,569,1,2009.0,2010.0,2010,1.0,1.0,0.0,1
32289,363,39500000.0,38,364,2,1995.0,2005.0,2006,10.0,11.0,1.0,1
32290,78,12000.0,78,471,1,2011.0,2011.0,2011,0.0,0.0,0.0,0
32306,102,1400000.0,131,569,2,2012.0,2012.0,2013,0.0,1.0,1.0,1
32309,1,3499997.0,104,449,4,2008.0,2009.0,2010,1.0,2.0,1.0,1
32323,301,11000000.0,131,569,1,1990.0,2007.0,2007,17.0,17.0,0.0,1
32345,78,1730000.0,104,449,3,2011.0,2011.0,2012,0.0,1.0,1.0,1
32370,1,560001.0,104,449,3,2008.0,2008.0,2010,0.0,2.0,2.0,1
32400,79,1400000.0,104,449,1,2009.0,2011.0,2011,2.0,2.0,0.0,0
32405,47,13500000.0,131,565,2,2007.0,2011.0,2014,4.0,7.0,3.0,0
32422,301,0.0,17,542,1,0.0,2012.0,2012,0.0,0.0,0.0,0
32428,79,10000.0,131,570,1,2012.0,2012.0,2012,0.0,0.0,0.0,0
32440,29,11200000.0,96,117,2,0.0,2012.0,2013,0.0,0.0,1.0,1
32448,375,0.0,131,569,1,0.0,2011.0,2011,0.0,0.0,0.0,1
32449,37,3500000.0,131,569,1,2010.0,2011.0,2011,1.0,1.0,0.0,0
32469,345,200000.0,131,569,1,2011.0,2011.0,2011,0.0,0.0,0.0,1
32477,255,13100000.0,17,99,3,2004.0,2004.0,2012,0.0,8.0,8.0,1
32480,146,42725003.0,131,624,4,0.0,2009.0,2011,0.0,0.0,2.0,1
32492,301,6100000.0,104,449,2,2009.0,2010.0,2011,1.0,2.0,1.0,1
32507,205,92505372.0,126,538,4,2005.0,2008.0,2013,3.0,8.0,5.0,0
32509,224,2300000.0,131,569,2,2008.0,2007.0,2011,-1.0,3.0,4.0,0
32532,98,53700000.0,17,697,6,2005.0,2005.0,2011,0.0,6.0,6.0,1
32547,175,0.0,36,1,2,0.0,2004.0,2009,0.0,0.0,5.0,1
32554,125,500000.0,104,449,1,2007.0,2009.0,2009,2.0,2.0,0.0,1
32559,210,27700000.0,131,569,4,2010.0,2012.0,2013,2.0,3.0,1.0,0
32574,29,15300000.0,140,593,1,0.0,2014.0,2014,0.0,0.0,0.0,0
32585,47,2300000.0,131,564,1,2007.0,2008.0,2008,1.0,1.0,0.0,0
32602,126,17500000.0,131,5,3,1999.0,2003.0,2006,4.0,7.0,3.0,1
32618,47,2806096.0,131,242,5,2009.0,2010.0,2014,1.0,5.0,4.0,0
32621,102,23400000.0,131,573,4,2006.0,2009.0,2012,3.0,6.0,3.0,1
32636,145,37000000.0,131,624,1,1999.0,2007.0,2007,8.0,8.0,0.0,1
32639,199,3400000.0,120,512,2,0.0,2005.0,2007,0.0,0.0,2.0,0
32643,289,29527669.0,131,580,3,1996.0,2007.0,2010,11.0,14.0,3.0,0
32653,79,28300000.0,131,624,4,2002.0,2002.0,2007,0.0,5.0,5.0,1
32658,137,500000.0,17,99,1,0.0,2010.0,2010,0.0,0.0,0.0,1
32668,137,0.0,131,530,1,2006.0,2007.0,2007,1.0,1.0,0.0,0
32674,240,60000.0,79,362,1,2011.0,2011.0,2011,0.0,0.0,0.0,0
32681,137,76000000.0,131,486,2,2008.0,2009.0,2010,1.0,2.0,1.0,0
32686,309,21189.0,131,486,2,2011.0,2011.0,2012,0.0,1.0,1.0,0
32695,137,37720000.0,131,569,5,2004.0,2004.0,2013,0.0,9.0,9.0,1
32718,25,6000000.0,131,569,3,2009.0,2009.0,2013,0.0,4.0,4.0,1
32719,137,10000000.0,9,34,2,2008.0,2010.0,2011,2.0,3.0,1.0,1
32720,79,0.0,104,449,1,0.0,2010.0,2010,0.0,0.0,0.0,1
32728,105,820000.0,131,569,3,2008.0,2008.0,2011,0.0,3.0,3.0,1
32733,137,46300000.0,131,580,4,2006.0,2007.0,2010,1.0,4.0,3.0,1
32761,309,1000000.0,158,313,1,2000.0,2005.0,2005,5.0,5.0,0.0,0
32766,47,51447500.0,118,499,8,2002.0,2007.0,2013,5.0,11.0,6.0,1
32770,115,50300006.0,131,413,3,2006.0,2008.0,2010,2.0,4.0,2.0,1
32780,79,2600000.0,137,567,1,2009.0,2010.0,2010,1.0,1.0,0.0,1
32781,350,5200000.0,131,569,2,2010.0,2011.0,2012,1.0,2.0,1.0,0
32791,79,17000000.0,11,38,3,2003.0,2004.0,2006,1.0,3.0,2.0,1
32796,346,2000000.0,79,583,1,2006.0,2008.0,2008,2.0,2.0,0.0,0
32805,203,9600000.0,104,449,2,2002.0,2009.0,2012,7.0,10.0,3.0,0
32811,49,750000.0,61,288,1,2007.0,2008.0,2008,1.0,1.0,0.0,0
32822,145,2437899.0,17,701,3,2003.0,2010.0,2012,7.0,9.0,2.0,1
32825,210,4410000.0,131,580,1,2006.0,2008.0,2008,2.0,2.0,0.0,1
32840,146,0.0,131,569,1,1999.0,1999.0,1999,0.0,0.0,0.0,0
32847,115,8000000.0,88,438,2,2010.0,2011.0,2013,1.0,3.0,2.0,0
32852,313,125000.0,120,512,1,0.0,2014.0,2014,0.0,0.0,0.0,0
32860,210,125000000.0,59,65,2,2006.0,2008.0,2009,2.0,3.0,1.0,0
32880,309,2330000.0,136,563,1,2005.0,2006.0,2006,1.0,1.0,0.0,1
32919,12,2880000.0,22,367,2,0.0,2013.0,2014,0.0,0.0,1.0,1
32931,309,1080000.0,131,486,1,0.0,2008.0,2008,0.0,0.0,0.0,0
32940,8,3000000.0,131,486,1,2004.0,2004.0,2004,0.0,0.0,0.0,1
32955,309,60000.0,131,166,1,2012.0,2012.0,2012,0.0,0.0,0.0,0
32976,309,10000000.0,120,47,1,1999.0,2006.0,2006,7.0,7.0,0.0,1
32998,309,7500000.0,131,432,1,2001.0,2007.0,2007,6.0,6.0,0.0,1
33002,210,25000.0,104,449,1,0.0,2012.0,2012,0.0,0.0,0.0,0
33010,137,29866459.0,140,593,2,2000.0,2009.0,2009,9.0,9.0,0.0,1
33014,219,0.0,22,367,1,0.0,2008.0,2008,0.0,0.0,0.0,0
33029,54,0.0,22,431,1,2012.0,2012.0,2012,0.0,0.0,0.0,0
33032,137,810000.0,79,362,2,2007.0,2009.0,2010,2.0,3.0,1.0,0
33034,60,2410000.0,104,449,3,2012.0,2012.0,2013,0.0,1.0,1.0,1
33036,1,12250000.0,131,569,2,2003.0,2007.0,2008,4.0,5.0,1.0,1
33037,296,0.0,116,493,1,2007.0,2007.0,2007,0.0,0.0,0.0,0
33058,12,0.0,104,449,1,2011.0,2011.0,2011,0.0,0.0,0.0,0
33071,309,3400000.0,14,45,2,0.0,2006.0,2008,0.0,0.0,2.0,1
33072,309,8950000.0,116,68,2,0.0,2008.0,2009,0.0,0.0,1.0,1
33089,309,3200000.0,131,570,1,2009.0,2014.0,2014,5.0,5.0,0.0,0
33092,286,2350000.0,40,612,1,0.0,2007.0,2007,0.0,0.0,0.0,1
33101,137,1500000.0,11,38,1,0.0,2007.0,2007,0.0,0.0,0.0,0
33108,309,1049999.0,104,449,1,2009.0,2010.0,2010,1.0,1.0,0.0,0
33115,226,540000.0,131,398,1,2010.0,2011.0,2011,1.0,1.0,0.0,0
33118,31,10140000.0,131,569,4,2008.0,2008.0,2011,0.0,3.0,3.0,1
33121,79,0.0,131,565,1,1999.0,2001.0,2001,2.0,2.0,0.0,1
33122,208,700000.0,104,449,3,2009.0,2009.0,2011,0.0,2.0,2.0,1
33126,208,24300000.0,131,432,2,2003.0,2004.0,2007,1.0,4.0,3.0,1
33142,1,0.0,17,74,1,2007.0,2007.0,2007,0.0,0.0,0.0,0
33149,145,6000000.0,131,580,1,2004.0,2007.0,2007,3.0,3.0,0.0,0
33150,112,384180.0,137,567,1,1983.0,2009.0,2009,26.0,26.0,0.0,1
33154,47,5295000.0,75,337,2,0.0,2009.0,2010,0.0,0.0,1.0,0
33165,112,60000000.0,138,98,1,0.0,2009.0,2009,0.0,0.0,0.0,1
33168,314,1575000.0,30,139,3,2009.0,2010.0,2011,1.0,2.0,1.0,1
33172,368,6000000.0,131,486,2,2008.0,2010.0,2011,2.0,3.0,1.0,1
33174,309,5300000.0,110,479,1,2001.0,2014.0,2014,13.0,13.0,0.0,0
33175,358,71000000.0,6,10,6,1994.0,1996.0,2002,2.0,8.0,6.0,1
33176,301,19398821.0,11,38,3,1999.0,2006.0,2010,7.0,11.0,4.0,1
33200,309,75120312.0,30,139,7,0.0,2005.0,2014,0.0,0.0,9.0,1
33203,284,22500000.0,131,569,3,2006.0,2006.0,2007,0.0,1.0,1.0,1
33217,209,0.0,131,569,1,2007.0,2008.0,2008,1.0,1.0,0.0,1
33235,29,250000.0,40,23,1,2010.0,2011.0,2011,1.0,1.0,0.0,0
33266,29,115400002.0,122,165,3,2010.0,2010.0,2013,0.0,3.0,3.0,1
33274,2,17400000.0,140,593,4,2005.0,2008.0,2011,3.0,6.0,3.0,1
33278,309,2150000.0,105,35,2,2001.0,2005.0,2007,4.0,6.0,2.0,1
33279,126,2818000.0,38,76,4,2010.0,2011.0,2013,1.0,3.0,2.0,1
33288,1,4300000.0,131,530,1,2007.0,2008.0,2008,1.0,1.0,0.0,0
33301,309,32800000.0,109,571,4,2009.0,2010.0,2013,1.0,4.0,3.0,0
33318,29,10786338.0,159,391,1,0.0,2009.0,2009,0.0,0.0,0.0,1
33325,317,2000.0,105,348,1,0.0,2010.0,2010,0.0,0.0,0.0,0
33329,47,15650000.0,9,34,3,2002.0,2006.0,2008,4.0,6.0,2.0,1
33335,126,0.0,131,569,1,2011.0,2011.0,2011,0.0,0.0,0.0,0
33337,241,50000.0,104,89,1,2013.0,2012.0,2012,-1.0,-1.0,0.0,0
33338,224,1200000.0,68,672,1,2007.0,2008.0,2008,1.0,1.0,0.0,0
33347,137,1000000.0,131,569,1,2011.0,2011.0,2011,0.0,0.0,0.0,0
33353,105,4212120.0,131,569,1,2009.0,2011.0,2011,2.0,2.0,0.0,0
33355,223,4500000.0,135,561,1,2005.0,2005.0,2005,0.0,0.0,0.0,0
33362,148,0.0,159,262,1,0.0,2011.0,2011,0.0,0.0,0.0,1
33364,105,9500000.0,159,534,2,0.0,2008.0,2009,0.0,0.0,1.0,1
33365,266,70000.0,104,89,1,2011.0,2011.0,2011,0.0,0.0,0.0,0
33374,79,110000.0,22,367,1,2007.0,2008.0,2008,1.0,1.0,0.0,0
33410,286,7000000.0,137,107,1,2002.0,2005.0,2005,3.0,3.0,0.0,0
33424,79,300000.0,11,38,1,0.0,2011.0,2011,0.0,0.0,0.0,0
33447,102,0.0,131,569,1,2013.0,2013.0,2013,0.0,0.0,0.0,0
33451,146,14250000.0,131,504,3,0.0,2006.0,2009,0.0,0.0,3.0,1
33500,79,15000.0,163,342,1,2010.0,2010.0,2010,0.0,0.0,0.0,0
33507,197,1400000.0,131,569,1,2011.0,2012.0,2012,1.0,1.0,0.0,1
33514,204,15000000.0,116,318,1,0.0,2013.0,2013,0.0,0.0,0.0,1
33538,87,2250000.0,131,486,1,2011.0,2012.0,2012,1.0,1.0,0.0,1
33575,29,3500445.0,137,321,2,2004.0,2010.0,2011,6.0,7.0,1.0,0
33599,29,3950000.0,17,701,1,0.0,2010.0,2010,0.0,0.0,0.0,1
33621,309,1310000.0,104,449,3,2008.0,2008.0,2010,0.0,2.0,2.0,1
33629,63,2908830.0,131,569,2,0.0,2009.0,2010,0.0,0.0,1.0,1
33642,331,6500000.0,30,29,2,0.0,2005.0,2007,0.0,0.0,2.0,1
33651,102,1250000.0,116,146,1,0.0,2010.0,2010,0.0,0.0,0.0,1
33655,126,460000.0,79,362,2,2009.0,2010.0,2011,1.0,2.0,1.0,0
33664,115,568700.0,78,247,1,0.0,2009.0,2009,0.0,0.0,0.0,1
33674,301,1600000.0,104,449,1,2008.0,2009.0,2009,1.0,1.0,0.0,0
33706,115,51900000.0,51,284,3,2003.0,2011.0,2013,8.0,10.0,2.0,1
33725,29,260000000.0,137,567,1,1995.0,2010.0,2010,15.0,15.0,0.0,1
33774,11,1250000.0,131,569,1,2013.0,2013.0,2013,0.0,0.0,0.0,0
33786,268,2000000.0,131,468,1,2003.0,2006.0,2006,3.0,3.0,0.0,1
33822,198,17700000.0,38,76,2,2004.0,2006.0,2010,2.0,6.0,4.0,1
33838,286,788800.0,12,298,1,2007.0,2010.0,2010,3.0,3.0,0.0,0
33843,29,5010000.0,17,344,3,2002.0,2009.0,2009,7.0,7.0,0.0,1
33867,29,8260000.0,140,593,2,2000.0,2006.0,2007,6.0,7.0,1.0,1
33883,115,18384392.0,131,573,5,2004.0,2006.0,2010,2.0,6.0,4.0,1
33902,289,32000000.0,131,580,3,2000.0,2006.0,2008,6.0,8.0,2.0,1
33917,316,7999996.0,137,567,4,2011.0,2012.0,2013,1.0,2.0,1.0,1
33919,309,1392000.0,131,624,1,2004.0,2010.0,2010,6.0,6.0,0.0,1
33927,29,0.0,15,63,1,0.0,2007.0,2007,0.0,0.0,0.0,1
33931,29,105000.0,101,84,2,2011.0,2012.0,2013,1.0,2.0,1.0,0
33954,181,23000000.0,131,432,2,0.0,2007.0,2008,0.0,0.0,1.0,1
33978,79,2099590.0,131,588,2,0.0,2011.0,2011,0.0,0.0,0.0,0
33983,192,4000000.0,131,398,2,2008.0,2008.0,2010,0.0,2.0,2.0,0
34004,79,100000.0,91,157,1,2012.0,2013.0,2013,1.0,1.0,0.0,0
34023,373,9800000.0,131,569,2,2010.0,2010.0,2011,0.0,1.0,1.0,1
34026,117,7000000.0,131,569,1,1994.0,2007.0,2007,13.0,13.0,0.0,1
34042,154,1750000.0,38,177,1,0.0,2014.0,2014,0.0,0.0,0.0,0
34043,300,2932278.0,131,486,2,2005.0,2006.0,2009,1.0,4.0,3.0,0
34047,210,50000.0,131,432,1,2011.0,2011.0,2011,0.0,0.0,0.0,1
34063,145,68200000.0,6,299,6,2001.0,2002.0,2008,1.0,7.0,6.0,1
34071,363,12500000.0,140,593,1,2002.0,2006.0,2006,4.0,4.0,0.0,1
34079,145,7729998.0,38,76,1,2005.0,2009.0,2009,4.0,4.0,0.0,0
34093,79,8450000.0,79,362,3,0.0,2005.0,2007,0.0,0.0,2.0,0
34094,210,17000000.0,131,580,3,2003.0,2008.0,2013,5.0,10.0,5.0,1
34096,273,4750000.0,9,34,3,2007.0,2007.0,2008,0.0,1.0,1.0,1
34127,309,200010.0,38,76,1,2009.0,2013.0,2013,4.0,4.0,0.0,1
34136,126,150000.0,137,107,1,2009.0,2010.0,2010,1.0,1.0,0.0,0
34138,79,250000.0,104,89,1,2010.0,2010.0,2010,0.0,0.0,0.0,0
34164,210,1700000.0,131,573,1,2012.0,2013.0,2013,1.0,1.0,0.0,0
34168,309,108000.0,131,504,1,0.0,2010.0,2010,0.0,0.0,0.0,0
34176,309,13470000.0,11,38,3,0.0,2006.0,2010,0.0,0.0,4.0,1
34184,148,200000.0,110,479,1,2012.0,2013.0,2013,1.0,1.0,0.0,0
34189,63,950000.0,131,486,1,2007.0,2007.0,2007,0.0,0.0,0.0,0
34192,286,9000000.0,17,666,1,2001.0,2007.0,2007,6.0,6.0,0.0,1
34207,144,23500000.0,131,398,3,2010.0,2012.0,2014,2.0,4.0,2.0,0
34210,198,0.0,13,43,1,2071.0,2014.0,2014,-57.0,-57.0,0.0,1
34235,210,16600000.0,131,530,5,2006.0,2008.0,2011,2.0,5.0,3.0,1
34259,8,1720000.0,131,486,2,2012.0,2013.0,2013,1.0,1.0,0.0,1
34263,219,600000.0,159,598,1,2007.0,2006.0,2006,-1.0,-1.0,0.0,1
34297,79,300000.0,118,499,1,2006.0,2008.0,2008,2.0,2.0,0.0,0
34317,286,49000000.0,131,361,5,2003.0,2005.0,2009,2.0,6.0,4.0,0
34378,29,28712619.0,131,504,3,2008.0,2009.0,2011,1.0,3.0,2.0,1
34397,276,99875.0,9,34,1,0.0,2009.0,2009,0.0,0.0,0.0,1
34399,35,9400000.0,131,208,2,2005.0,2008.0,2009,3.0,4.0,1.0,1
34411,289,0.0,11,572,1,2008.0,2014.0,2014,6.0,6.0,0.0,0
34422,309,278500.0,104,449,1,0.0,2012.0,2012,0.0,0.0,0.0,0
34427,126,2750000.0,105,673,2,2011.0,2013.0,2014,2.0,3.0,1.0,0
34429,145,28138334.0,6,299,4,2003.0,2006.0,2010,3.0,7.0,4.0,0
34436,1,28300000.0,17,666,3,2006.0,2007.0,2009,1.0,3.0,2.0,1
34440,115,7000000.0,131,432,1,2011.0,2013.0,2013,2.0,2.0,0.0,0
34445,289,34231994.0,131,580,4,2001.0,2005.0,2009,4.0,8.0,4.0,1
34450,115,1500000.0,131,624,1,2004.0,2009.0,2009,5.0,5.0,0.0,0
34468,194,12500000.0,131,530,1,0.0,2006.0,2006,0.0,0.0,0.0,1
34472,260,250000.0,116,493,1,0.0,2011.0,2011,0.0,0.0,0.0,0
34480,312,18950000.0,102,235,5,2008.0,2008.0,2011,0.0,3.0,3.0,0
34489,309,1800000.0,29,131,1,2011.0,2012.0,2012,1.0,1.0,0.0,1
34496,373,30250000.0,36,500,5,1993.0,2005.0,2009,12.0,16.0,4.0,1
34504,102,78500000.0,105,309,6,2005.0,2006.0,2010,1.0,5.0,4.0,1
34510,203,35000000.0,104,449,5,2000.0,2004.0,2007,4.0,7.0,3.0,1
34511,309,1280000.0,131,432,2,2011.0,2011.0,2012,0.0,1.0,1.0,1
34512,309,17800000.0,131,580,2,1998.0,2007.0,2007,9.0,9.0,0.0,0
34527,29,1486000.0,87,372,1,2000.0,2012.0,2012,12.0,12.0,0.0,0
34530,318,0.0,116,521,1,0.0,2011.0,2011,0.0,0.0,0.0,1
